customer_id,child_category_name,child_category_name
50767,Inseticida,3
50767,Cerveja,2
50767,Vinho Branco,1
50767,Vinho Tinto,1
50783,Macarrão de Sêmola,67
50783,Macarrão Instantâneo,20
50783,Molho de Tomate,20
50783,Iogurte,19
50783,Limpador Multiuso,19
50783,Margarina,19
50783,Filtro de Café,16
50783,Creme de Leite,15
50783,Leite Tradicional,15
50783,Óleo de Soja,13
50783,Papel Higiênico,11
50783,Goma de Mascar,9
50783,Conserva,8
50783,Leite Condensado,8
50783,Queijo Ralado,7
50783,Café,6
50783,Maionese,6
50783,Azeite de Oliva,4
50783,Enxaguante Bucal,3
50783,Farinha de Trigo,3
50783,Fermento,3
50783,Sabão em Pó,3
50783,Toalha de Papel,3
50783,Biscoito Doce,2
50783,Biscoito Salgado,2
50783,Coco Ralado,2
50783,Esponja de Aço,2
50783,Guardanapo de Papel,2
50783,Refrigerante,2
50783,Requeijão,2
50783,Açúcar Cristal,1
50783,Açúcar Refinado,1
50783,Esponja Multiuso,1
50783,Gelatina,1
50783,Inseticida,1
50783,Leite de Coco,1
50783,Massa para Lasanha,1
50783,Molhos Diversos,1
50783,Sal Refinado,1
50806,Suco,81
50806,Macarrão de Sêmola,69
50806,Sabonete em Barra,66
50806,Limpador Multiuso,32
50806,Macarrão Instantâneo,32
50806,Leite Tradicional,27
50806,Molho de Tomate,24
50806,Creme Dental,21
50806,Refrigerante,16
50806,Amaciante de Roupa,14
50806,Sabão em Pó,14
50806,Biscoito Doce Recheado,13
50806,Biscoito Recheado,13
50806,Detergente de Louça,10
50806,Pão de Alho,9
50806,Bebida Láctea Fermentada,8
50806,Conserva,8
50806,Creme de Leite,8
50806,Condicionador,7
50806,Papel Higiênico,7
50806,Maionese,5
50806,Café,4
50806,Leite de Coco,4
50806,Margarina,4
50806,Biscoito Salgado,3
50806,Queijo Ralado,3
50806,Toalha de Papel,3
50806,Adoçante,2
50806,Biscoito Doce,2
50806,Creme Chantilly,2
50806,Desengordurante,2
50806,Extrato de Tomate,2
50806,Leite Fermentado,2
50806,Massa para Pastel,2
50806,Alvejante,1
50806,Amido,1
50806,Cerveja,1
50806,Composto Lácteo,1
50806,Desodorante Roll-On,1
50806,Esponja de Aço,1
50806,Fermento,1
50806,Guardanapo de Papel,1
50806,Inseticida,1
50806,Limpeza Facial,1
50806,Manteiga,1
50806,Palito de Dente,1
50806,Pão de Queijo Congelado,1
50806,Requeijão,1
50806,Sabão Líquido,1
50806,Água de Coco,1
50806,Óleo Composto/Misto,1
50814,Sabonete em Barra,182
50814,Detergente de Louça,80
50814,Macarrão de Sêmola,50
50814,Leite Tradicional,39
50814,Desodorante Roll-On,36
50814,Papel Higiênico,27
50814,Molho de Tomate,16
50814,Bolo,11
50814,Creme Dental,11
50814,Goma de Mascar,9
50814,Iogurte,9
50814,Suco,9
50814,Biscoito Doce,8
50814,Biscoito Salgado,8
50814,Leite Fermentado,8
50814,Chocolate em Barra,7
50814,Shampoo,7
50814,Biscoito Doce Recheado,6
50814,Biscoito Recheado,6
50814,Extrato de Tomate,6
50814,Farinha de Trigo,6
50814,Açúcar Refinado,5
50814,Inseticida,5
50814,Sobremesa Láctea,5
50814,Coco Ralado,4
50814,Petit Suisse,4
50814,Wafer,4
50814,Maionese,3
50814,Sabão em Pó,3
50814,Água Sanitária,3
50814,Bebida Láctea Fermentada,2
50814,Desodorizador Sanitário,2
50814,Detergente Multiuso,2
50814,Isotônico,2
50814,Ketchup,2
50814,Toalha de Papel,2
50814,Óleo de Soja,2
50814,Bala,1
50814,Bombom,1
50814,Conserva,1
50814,Escova Dental,1
50814,Fósforo,1
50814,Leite Condensado,1
50814,Limpador Multiuso,1
50814,Pão Bisnaguinha,1
50814,Salgadinho,1
50814,Saponáceo,1
50814,Óleo Composto/Misto,1
50819,Molho de Tomate,72
50819,Suco,63
50819,Leite Tradicional,27
50819,Café,14
50819,Creme de Leite,8
50819,Massa para Pastel,5
50819,Pão de Alho,5
50819,Macarrão Instantâneo,4
50819,Margarina,4
50819,Massa Fresca,4
50819,Bebida Láctea Fermentada,3
50819,Cappuccino,3
50819,Bombom,2
50819,Manteiga,2
50819,Esponja Multiuso,1
50819,Leite Condensado,1
50819,Maionese,1
50819,Pão Recheado,1
50819,Refrigerante,1
50819,Toalha de Papel,1
50822,Macarrão de Sêmola,110
50822,Suco,108
50822,Molho de Tomate,68
50822,Sabonete em Barra,50
50822,Biscoito Doce Recheado,40
50822,Biscoito Recheado,40
50822,Detergente de Louça,40
50822,Creme Dental,37
50822,Biscoito Doce,33
50822,Biscoito Salgado,33
50822,Limpador Multiuso,32
50822,Café,26
50822,Desinfetante,15
50822,Leite Tradicional,12
50822,Shampoo,10
50822,Desodorante Roll-On,8
50822,Sabão em Pó,7
50822,Ketchup,6
50822,Achocolatado em Pó,5
50822,Cerveja,5
50822,Esponja de Aço,5
50822,Farinha de Trigo,5
50822,Inseticida,5
50822,Papel Higiênico,5
50822,Conserva,4
50822,Creme de Leite,4
50822,Maionese,4
50822,Água Sanitária,4
50822,Queijo Ralado,2
50822,Tempero em Tablete,2
50822,Azeite de Oliva,1
50822,Bombom,1
50822,Refrigerante,1
50822,Toalha de Papel,1
50822,Óleo de Soja,1
50828,Sabonete em Barra,203
50828,Macarrão de Sêmola,112
50828,Molho de Tomate,56
50828,Limpador Multiuso,35
50828,Desodorante Aerossol,34
50828,Sabão em Pó,30
50828,Macarrão Instantâneo,29
50828,Conserva,20
50828,Sardinha em Conserva,20
50828,Queijo Ralado,18
50828,Creme Dental,17
50828,Sorvete,16
50828,Biscoito Doce,12
50828,Biscoito Salgado,12
50828,Café,12
50828,Leite Tradicional,12
50828,Inseticida,10
50828,Papel Higiênico,10
50828,Atum em Conserva,8
50828,Bebida Láctea,8
50828,Extrato de Tomate,8
50828,Shampoo,7
50828,Azeite de Oliva,6
50828,Detergente Multiuso,6
50828,Pão de Alho,6
50828,Refrigerante,6
50828,Creme de Leite,5
50828,Desodorizador Sanitário,5
50828,Detergente de Louça,5
50828,Aparelho e Lâmina de Barbear,4
50828,Maionese,4
50828,Manteiga,4
50828,Odorizador de Ambiente/Roupa,4
50828,Pão Bisnaguinha,4
50828,Toalha de Papel,4
50828,Óleo de Soja,4
50828,Talco,3
50828,Banha,2
50828,Bebida Láctea Fermentada,2
50828,Cerveja,2
50828,Ketchup,2
50828,Leite Condensado,2
50828,Leite Fermentado,2
50828,Palito de Dente,2
50828,Pão,2
50828,Requeijão,2
50828,Água Sanitária,2
50828,Óleo para Bebê,2
50828,0101 - CERVEJAS,1
50828,Absorvente Higiênico,1
50828,Esponja Multiuso,1
50828,Esponja de Aço,1
50828,Fósforo,1
50828,Guardanapo de Papel,1
50828,Leite de Coco,1
50828,Massa para Pastel,1
50828,Mortadela,1
50828,Toalha Umedecida,1
50828,Água de Coco,1
50829,Suco,120
50829,Sabonete em Barra,109
50829,Macarrão de Sêmola,33
50829,Biscoito Doce Recheado,32
50829,Biscoito Recheado,32
50829,Molho de Tomate,20
50829,Limpador Multiuso,17
50829,Creme Dental,10
50829,Creme de Leite,9
50829,Café,7
50829,Bebida Láctea Fermentada,6
50829,Conserva,6
50829,Maionese,6
50829,Biscoito Doce,4
50829,Biscoito Salgado,4
50829,Farinha de Trigo,4
50829,Sabão em Pó,4
50829,Óleo de Soja,4
50829,Azeite de Oliva,3
50829,Creme Dental Infantil,3
50829,Desinfetante,3
50829,Leite Fermentado,3
50829,Leite Tradicional,3
50829,Mostarda,3
50829,Queijo Ralado,3
50829,Amaciante de Roupa,2
50829,Condicionador Infantil,2
50829,Creme de Avelã/Amêndoa,2
50829,Detergente Multiuso,2
50829,Filtro de Café,2
50829,Papel Higiênico,2
50829,Shampoo Infantil,2
50829,Tira-Manchas,2
50829,Açúcar Refinado,1
50829,Chá,1
50829,Composto Lácteo,1
50829,Esponja de Aço,1
50829,Fermento,1
50829,Guardanapo de Papel,1
50829,Macarrão Instantâneo,1
50829,Margarina,1
50829,Milho para Pipoca,1
50829,Pão,1
50829,Pão Bisnaguinha,1
50829,Requeijão,1
50829,Shampoo,1
50829,Toalha de Papel,1
50829,Água Sanitária,1
50868,Sabonete em Barra,23
50868,Creme Dental,11
50868,Molho de Tomate,8
50868,Detergente de Louça,5
50868,Desinfetante,4
50868,Leite Tradicional,3
50868,Sabonete em Barra Infantil,3
50868,Farinha de Trigo,2
50868,Ketchup,2
50868,Pão,2
50868,Sobremesa Láctea,2
50868,Óleo de Soja,2
50868,Adesivo Instantâneo,1
50868,Papel Higiênico,1
50868,Petit Suisse,1
50868,Presunto,1
50868,Pão Bisnaguinha,1
50868,Refrigerante,1
50914,Papel Higiênico,2
50914,Café,1
50914,Funil,1
50914,Porta-Mantimentos,1
50914,Sabão em Pó,1
50915,Macarrão de Sêmola,51
50915,Desodorante Aerossol,8
50915,Leite Tradicional,6
50915,Macarrão Instantâneo,6
50915,Molho de Tomate,6
50915,Café,4
50915,Bebida Láctea Fermentada,3
50915,Sabão em Pó,3
50915,Creme Dental,2
50915,Requeijão,2
50915,Açúcar Refinado,1
50915,Creme Dental Infantil,1
50915,Escova Dental Infantil,1
50915,Margarina,1
50915,Refrigerante,1
51057,Bolo,20
51057,Creme Dental,14
51057,Sardinha em Conserva,10
51057,Farinha de Trigo,9
51057,Iogurte,8
51057,Manteiga,8
51057,Sabonete em Barra,8
51057,Sabão em Pó,8
51057,Leite Tradicional,6
51057,Macarrão Instantâneo,6
51057,Aveia,5
51057,Detergente de Louça,5
51057,Papel Higiênico,5
51057,Massa Fresca,4
51057,Ketchup,2
51057,Creme de Leite,1
51057,Fermento,1
51057,Massa para Pastel,1
51057,Pão,1
51057,Queijo Ralado,1
51057,Requeijão,1
51057,Shampoo,1
51091,Sabonete em Barra,33
51091,Café,8
51091,Shampoo,7
51091,Biscoito Doce Recheado,6
51091,Biscoito Recheado,6
51091,Sardinha em Conserva,5
51091,Açúcar Refinado,4
51091,Biscoito Doce,4
51091,Biscoito Salgado,4
51091,Creme Dental,4
51091,Molho de Tomate,4
51091,Azeite de Oliva,3
51091,Filtro de Café,3
51091,Leite Tradicional,3
51091,Maionese,3
51091,Papel Higiênico,3
51091,Alvejante,2
51091,Desinfetante,2
51091,Desodorante Spray,2
51091,Farinha de Trigo,2
51091,Limpador Multiuso,2
51091,Óleo de Soja,2
51091,Enxaguante Bucal,1
51091,Escova Dental,1
51091,Extrato de Tomate,1
51091,Inseticida,1
51091,Manteiga,1
51091,Mortadela,1
51091,Água Sanitária,1
51210,Macarrão de Sêmola,284
51210,Suco,190
51210,Sabonete em Barra,142
51210,Sabonete Líquido,60
51210,Limpador Multiuso,44
51210,Chocolate em Barra,36
51210,Sardinha em Conserva,30
51210,Condicionador,28
51210,Conserva,26
51210,Salgadinho,26
51210,Café,24
51210,Macarrão Instantâneo,22
51210,Biscoito Doce,20
51210,Requeijão,20
51210,Tempero em Tablete,20
51210,Creme Dental,18
51210,Desodorante Roll-On,18
51210,Filtro de Café,18
51210,Fralda Descartável Infantil,18
51210,Inseticida,18
51210,Atum em Conserva,16
51210,Refrigerante,14
51210,Bebida Láctea,12
51210,Coco Ralado,12
51210,Desodorizador Sanitário,12
51210,Iogurte,12
51210,Shampoo,12
51210,Wafer,12
51210,Bala,10
51210,Maionese,10
51210,Pão,9
51210,Amaciante de Roupa,8
51210,Bebida à Base de Soja,8
51210,Biscoito Doce Recheado,8
51210,Biscoito Recheado,8
51210,Papel Higiênico,8
51210,Desinfetante,6
51210,Fermento,6
51210,Goma de Mascar,6
51210,Toalha de Papel,6
51210,Verduras Congeladas,6
51210,Creme de Leite,4
51210,Energético,4
51210,Farinha de Trigo,4
51210,Fósforo,4
51210,Geleia,4
51210,Guardanapo de Papel,4
51210,Ketchup,4
51210,Molho de Tomate,4
51210,Sabonete Íntimo,4
51210,Sabão em Pó,4
51210,Absorvente Higiênico,2
51210,Amendoim,2
51210,Aparelho e Lâmina de Barbear,2
51210,Biscoito Cookie,2
51210,Cereja em Calda,2
51210,Cerveja,2
51210,Creme de Avelã/Amêndoa,2
51210,Enxaguante Bucal,2
51210,Esponja de Aço,2
51210,Farofa Pronta,2
51210,Leite Fermentado,2
51210,Massa para Pastel,2
51210,Molhos Diversos,2
51210,Mortadela,2
51210,Sobremesa Láctea,2
51210,Utensílios para Limpeza,2
51210,Água de Coco,2
51210,Aparelho e Lâmina de Depilar,1
51210,Pão de Queijo Congelado,1
51210,Óleo de Soja,1
51259,Desodorante Aerossol,16
51259,Detergente de Louça,10
51259,Manteiga,8
51259,Molho de Tomate,8
51259,Condicionador,7
51259,Biscoito Doce,6
51259,Biscoito Salgado,6
51259,Leite Condensado,5
51259,Chocolate em Barra,4
51259,Escondidinho Pronto,4
51259,Refrigerante,4
51259,Chá,3
51259,Desinfetante,3
51259,Filtro de Café,3
51259,Maionese,3
51259,Sabão em Pó,3
51259,Guardanapo de Papel,2
51259,Leite de Coco,2
51259,Requeijão,2
51259,Absorvente Higiênico,1
51370,Chocolate em Barra,8
51370,Chocolate em Tablete,8
51422,Macarrão de Sêmola,29
51422,Suco,18
51510,Macarrão Instantâneo,20
51510,Chocolate em Barra,8
51510,Energético,6
51510,Macarrão de Sêmola,5
51510,Creme Dental,4
51510,Sabonete em Barra,3
51510,Absorvente Higiênico,2
51510,Biscoito Doce,2
51510,Biscoito Salgado,2
51510,Café,2
51510,Creme de Leite,2
51510,Pão de Queijo Congelado,2
51510,Refrigerante,2
51510,Requeijão,2
51510,Sabão em Pó,2
51510,Shampoo,1
51575,Manteiga,2
51575,Massa para Pastel,2
51583,Leite Tradicional,6
51627,Creme Dental,95
51627,Sabonete em Barra,90
51627,Café,43
51627,Leite Tradicional,30
51627,Macarrão de Sêmola,30
51627,Manteiga,24
51627,Açúcar Refinado,18
51627,Filtro de Café,18
51627,Molho de Tomate,17
51627,Conserva,14
51627,Creme para Pentear,14
51627,Sabão em Pó,13
51627,Refrigerante,12
51627,Leite Condensado,10
51627,Condicionador,9
51627,Guardanapo de Papel,9
51627,Shampoo,9
51627,Água Sanitária,9
51627,Papel Higiênico,8
51627,Maionese,6
51627,Palito de Dente,6
51627,Água Mineral sem Gás,6
51627,Creme de Leite,5
51627,Desinfetante,4
51627,Margarina,4
51627,Absorvente Higiênico,3
51627,Limpador Multiuso,3
51627,Toalha de Papel,3
51627,Óleo Composto/Misto,3
51627,Aparelho e Lâmina de Barbear,2
51627,Escova Dental,2
51627,Escova Multiuso,2
51627,Esponja de Aço,2
51627,Farinha de Trigo,2
51627,Pão,2
51627,Cachaça,1
51627,Esponja para Banho,1
51627,Saponáceo,1
51629,Macarrão de Sêmola,50
51629,Molho de Tomate,12
51629,Café,6
51629,Farinha de Trigo,4
51629,Margarina,4
51629,Leite Fermentado,3
51629,Açúcar Refinado,2
51629,Extrato de Tomate,2
51629,Fósforo,2
51629,Papel Higiênico,2
51629,Bebida Láctea,1
51629,Refrigerante,1
51629,Requeijão,1
51629,Sabão em Pó,1
51629,Óleo de Soja,1
51689,Molho de Tomate,24
51689,Creme de Leite,16
51689,Iogurte,13
51689,Gelatina,8
51689,Snack,4
51689,Leite Tradicional,3
51689,Maionese,3
51689,Café,2
51689,Ketchup,2
51689,Cereal Matinal,1
51689,Verduras Congeladas,1
51689,Óleo de Soja,1
51991,Suco,549
51991,Chocolate em Barra,177
51991,Sabonete em Barra,144
51991,Tempero em Tablete,68
51991,Mistura para Bolo,63
51991,Café,46
51991,Detergente de Louça,40
51991,Molho de Tomate,40
51991,Limpador Multiuso,39
51991,Biscoito Doce,28
51991,Açúcar Refinado,27
51991,Macarrão de Sêmola,27
51991,Biscoito Salgado,24
51991,Sabão em Pó,23
51991,Sabonete Líquido,20
51991,Leite Tradicional,15
51991,Doce de Leite,14
51991,Leite Condensado,10
51991,Maionese,10
51991,Sardinha em Conserva,10
51991,Amendoim,8
51991,Odorizador Automotivo,8
51991,Toalha de Papel,8
51991,Achocolatado em Pó,7
51991,Aparelho e Lâmina de Barbear,7
51991,Conserva,7
51991,Fermento,7
51991,Creme Dental,6
51991,Farinha de Trigo,6
51991,Margarina,6
51991,Papel Higiênico,6
51991,Saponáceo,6
51991,Leite em Pó,5
51991,Coco Ralado,4
51991,Palito de Dente,4
51991,Queijo Ralado,4
51991,Azeite de Oliva,3
51991,Filtro de Café,3
51991,Sal Refinado,3
51991,Óleo de Soja,3
51991,Amido,2
51991,Creme Chantilly,2
51991,Detergente Multiuso,2
51991,Fósforo,2
51991,Shampoo,2
51991,Água Sanitária,2
51991,Chá,1
51991,Desengordurante,1
51991,Esponja Multiuso,1
51991,Farofa Pronta,1
51991,Massa para Pizza,1
51991,Óleo para Bebê,1
52003,Macarrão Instantâneo,200
52003,Sabonete em Barra,162
52003,Macarrão de Sêmola,127
52003,Leite Tradicional,89
52003,Molho de Tomate,64
52003,Café,37
52003,Biscoito Doce,32
52003,Tempero em Tablete,32
52003,Detergente de Louça,30
52003,Biscoito Salgado,28
52003,Creme Dental,25
52003,Farinha de Trigo,14
52003,Margarina,14
52003,Biscoito Doce Recheado,12
52003,Biscoito Recheado,12
52003,Papel Higiênico,12
52003,Água Sanitária,11
52003,Fósforo,10
52003,Sabão em Pó,10
52003,Açúcar Refinado,8
52003,Extrato de Tomate,8
52003,Saponáceo,8
52003,Maionese,6
52003,Adoçante,5
52003,Creme de Leite,4
52003,Inseticida,4
52003,Leite Condensado,4
52003,Queijo Ralado,4
52003,Óleo de Soja,3
52003,Sal Refinado,2
52003,Amido,1
52003,Chá,1
52003,Conserva,1
52003,Óleo Composto/Misto,1
52350,Suco,561
52350,Sabonete em Barra,141
52350,Macarrão de Sêmola,130
52350,Leite Tradicional,60
52350,Tempero em Tablete,58
52350,Creme Dental,57
52350,Café,48
52350,Detergente de Louça,45
52350,Molho de Tomate,44
52350,Torrada,28
52350,Creme de Leite,26
52350,Biscoito Doce Recheado,24
52350,Biscoito Recheado,24
52350,Gelatina,24
52350,Desodorante Aerossol,15
52350,Sardinha em Conserva,15
52350,Papel Higiênico,14
52350,Maionese,13
52350,Macarrão Instantâneo,12
52350,Conserva,10
52350,Mistura para Bolo,7
52350,Biscoito Wafer,6
52350,Farinha de Trigo,6
52350,Requeijão,6
52350,Cerveja,5
52350,Guardanapo de Papel,4
52350,Inseticida,4
52350,Esponja de Aço,3
52350,Filtro de Café,3
52350,Leite Condensado,3
52350,Adoçante,2
52350,Biscoito Salgado,2
52350,Ketchup,2
52350,Leite de Coco,2
52350,Manteiga,2
52350,Margarina,2
52350,Mistura para Polenta,2
52350,Sal Grosso,2
52350,Toalha de Papel,2
52350,Batata Palha,1
52350,Bebida Láctea Fermentada,1
52350,Cereal Matinal,1
52350,Esponja Multiuso,1
52350,Fio Dental,1
52350,Fósforo,1
52350,Pão de Queijo Congelado,1
52350,Tira-Manchas,1
52350,Óleo Composto/Misto,1
52364,Suco,56
52364,Detergente de Louça,50
52364,Limpador Multiuso,32
52364,Macarrão de Sêmola,27
52364,Café,21
52364,Wafer,16
52364,Pão,10
52364,Adoçante,9
52364,Chocolate em Barra,9
52364,Leite Tradicional,9
52364,Manteiga,9
52364,Creme Dental,8
52364,Biscoito Salgado,7
52364,Amendoim,6
52364,Energético,6
52364,Guardanapo de Papel,6
52364,Inseticida,6
52364,Sabão em Pó,5
52364,Tira-Manchas,5
52364,Alvejante,4
52364,Biscoito Doce,4
52364,Farinha de Trigo,4
52364,Molho de Tomate,4
52364,Maionese,3
52364,Salgadinho,3
52364,Conserva,2
52364,Extrato de Tomate,2
52364,Fósforo,2
52364,Leite Condensado,2
52364,Leite Fermentado,2
52364,Papel Higiênico,2
52364,Toalha de Papel,2
52364,Absorvente Higiênico,1
52364,Açúcar Refinado,1
52364,Creme de Leite,1
52364,Desengordurante,1
52364,Esponja de Aço,1
52364,Limpa Forno,1
52364,Sabonete Líquido Infantil,1
52364,Óleo de Soja,1
52465,Café,13
52465,Desodorante Aerossol,10
52465,Leite Tradicional,9
52465,Macarrão de Sêmola,9
52465,Conserva,6
52465,Maionese,6
52465,Pão,5
52465,Desinfetante,3
52465,Odorizador de Ambiente/Roupa,3
52465,Requeijão,3
52465,Manteiga,2
52465,Pão Bisnaguinha,2
52465,Refrigerante,2
52465,Inseticida,1
52465,Papel Higiênico,1
52465,Toalha de Papel,1
52548,Energético,12
52548,Refrigerante,7
52675,Leite Tradicional,153
52675,Sabonete em Barra,86
52675,Macarrão de Sêmola,73
52675,Chocolate em Barra,56
52675,Molho de Tomate,56
52675,Suco,45
52675,Macarrão Instantâneo,37
52675,Café,24
52675,Sabão em Pó,21
52675,Óleo de Soja,21
52675,Creme Dental,13
52675,Desodorante Aerossol,10
52675,Farinha de Trigo,9
52675,Wafer,8
52675,Açúcar Refinado,7
52675,Biscoito Salgado,7
52675,Iogurte,7
52675,Pão de Alho,7
52675,Biscoito Doce Recheado,6
52675,Biscoito Recheado,6
52675,Creme de Leite,6
52675,Massa Fresca,6
52675,Aparelho e Lâmina de Barbear,5
52675,Desinfetante,5
52675,Pão,5
52675,Conserva,4
52675,Gelatina,4
52675,Margarina,4
52675,Refrigerante,4
52675,Água Sanitária,4
52675,Achocolatado em Pó,3
52675,Bebida Láctea Fermentada,3
52675,Esponja de Aço,3
52675,Leite Condensado,3
52675,Papel Higiênico,3
52675,Shampoo,3
52675,Toalha de Papel,3
52675,Água Mineral sem Gás,3
52675,Aveia,2
52675,Bala,2
52675,Cola Escolar,2
52675,Esponja Multiuso,2
52675,Lustra-Móveis,2
52675,Maionese,2
52675,Massa Fresca para Lasanha,2
52675,Pão Recheado,2
52675,Queijo Ralado,2
52675,Tomate Pelado,2
52675,Azeite de Oliva,1
52675,Bombom,1
52675,Creme de Avelã/Amêndoa,1
52675,Enxaguante Bucal,1
52675,Leite de Coco,1
52675,Polidor de Sapato,1
52675,Sal Refinado,1
52803,Macarrão de Sêmola,92
52803,Suco,90
52803,Leite Tradicional,69
52803,Gelatina,60
52803,Creme Dental,45
52803,Molho de Tomate,32
52803,Café,16
52803,Limpador Multiuso,16
52803,Sabonete em Barra,14
52803,Leite Condensado,12
52803,Óleo de Soja,12
52803,Sabão em Pó,9
52803,Papel Higiênico,8
52803,Biscoito Doce,7
52803,Biscoito Salgado,7
52803,Farinha de Trigo,6
52803,Margarina,6
52803,Tempero em Tablete,6
52803,Esponja de Aço,5
52803,Fralda Descartável Infantil,5
52803,Macarrão Instantâneo,5
52803,Sardinha em Conserva,5
52803,Chocolate em Barra,4
52803,Desinfetante,4
52803,Queijo Ralado,4
52803,Sobremesa Láctea,4
52803,Torrada,4
52803,Bebida Láctea Fermentada,3
52803,Pão Bisnaguinha,3
52803,Toalha de Papel,3
52803,Aparelho e Lâmina de Barbear,2
52803,Bebida de Fruta/Mista,2
52803,Conserva,2
52803,Creme de Leite,2
52803,Escova Multiuso,2
52803,Esponja Multiuso,2
52803,Filtro de Café,2
52803,Maionese,2
52803,Petit Suisse,2
52803,Água Sanitária,2
52803,Absorvente Higiênico,1
52803,Achocolatado em Pó,1
52803,Doce de Leite,1
52803,Extrato de Tomate,1
52803,Fermento,1
52803,Leite Fermentado,1
52803,Limpeza Facial,1
52803,Pão de Queijo Congelado,1
52822,Suco,333
52822,Sabonete em Barra,143
52822,Macarrão Instantâneo,80
52822,Detergente de Louça,35
52822,Molho de Tomate,32
52822,Macarrão de Sêmola,30
52822,Leite Tradicional,21
52822,Sardinha em Conserva,20
52822,Creme Dental,19
52822,Desodorante Roll-On,16
52822,Desodorante Aerossol,15
52822,Sabão em Pó,14
52822,Creme de Leite,12
52822,Limpador Multiuso,12
52822,Tempero em Tablete,12
52822,Café,10
52822,Biscoito Salgado,9
52822,Biscoito Doce,8
52822,Açúcar Refinado,7
52822,Maionese,7
52822,Biscoito Doce Recheado,6
52822,Biscoito Recheado,6
52822,Requeijão,6
52822,Papel Higiênico,5
52822,Toalha de Papel,5
52822,Chocolate em Barra,4
52822,Coco Ralado,4
52822,Desodorizador Sanitário,4
52822,Queijo Ralado,4
52822,Farofa Pronta,3
52822,Margarina,3
52822,Aparelho e Lâmina de Barbear,2
52822,Conserva,2
52822,Desengordurante,2
52822,Desinfetante,2
52822,Ketchup,2
52822,Manteiga,2
52822,Água Sanitária,2
52822,Achocolatado em Pó,1
52822,Bombom,1
52822,Esponja Multiuso,1
52822,Esponja para Banho,1
52822,Fermento,1
52822,Fósforo,1
52822,Guardanapo de Papel,1
52822,Massa para Pastel,1
52822,Mostarda,1
52822,Salgadinho,1
52898,Sobremesa Láctea,2
52898,Petit Suisse,1
52965,Biscoito Doce Recheado,12
52965,Biscoito Recheado,12
52965,Café,4
52965,Leite Tradicional,3
52965,Pão,1
52965,Pão Bisnaguinha,1
53028,Goma de Mascar,18
53028,Bebida Láctea,10
53028,Biscoito Doce Recheado,8
53028,Biscoito Recheado,8
53028,Limpador Multiuso,8
53028,Cappuccino,6
53028,Coco Ralado,6
53028,Leite Tradicional,6
53028,Creme Dental,5
53028,Sabonete em Barra,4
53028,Conserva,3
53028,Creme para Pentear,3
53028,Enxaguante Bucal,3
53028,Bebida Láctea Fermentada,2
53028,Creme de Leite,2
53028,Leite Fermentado,2
53028,Queijo Ralado,2
53028,Creme para Pentear Infantil,1
53028,Esponja de Aço,1
53028,Farofa Pronta,1
53028,Guardanapo de Papel,1
53028,Leite de Coco,1
53028,Papel Higiênico,1
53028,Pão,1
53028,Sabão em Pó,1
53028,Toalha de Papel,1
53028,Óleo de Soja,1
53108,Suco,306
53108,Macarrão Instantâneo,50
53108,Sabonete em Barra,38
53108,Macarrão de Sêmola,30
53108,Molho de Tomate,24
53108,Detergente de Louça,15
53108,Sardinha em Conserva,10
53108,Shampoo,10
53108,Maionese,6
53108,Limpador Multiuso,5
53108,Bebida à Base de Soja,4
53108,Café,4
53108,Creme Dental,4
53108,Papel Higiênico,3
53108,Água de Coco,3
53108,Creme de Avelã/Amêndoa,2
53108,Creme de Leite,2
53108,Esponja Multiuso,2
53108,Leite Fermentado,2
53108,Mortadela,2
53108,Refrigerante,2
53108,Óleo Composto/Misto,2
53108,Bebida Láctea Fermentada,1
53108,Detergente Multiuso,1
53108,Esponja de Aço,1
53108,Farofa Pronta,1
53108,Ketchup,1
53108,Sabão em Pó,1
53108,Toalha de Papel,1
53158,Goma de Mascar,9
53158,Bombom,1
53183,Aveia,1
53183,Leite de Coco,1
53225,Petit Suisse,2
53278,Suco,216
53278,Detergente de Louça,85
53278,Sabonete em Barra,58
53278,Pão de Alho,17
53278,Shampoo,10
53278,Pão Recheado,7
53278,Desodorante Spray,6
53278,Leite Tradicional,6
53278,Maionese,6
53278,Sardinha em Conserva,5
53278,Manteiga,4
53278,Papel Higiênico,4
53278,Refrigerante,4
53278,Bebida Láctea,3
53278,Creme Dental,3
53278,Filtro de Café,3
53278,Óleo de Soja,3
53278,Coco Ralado,2
53278,Conserva,2
53278,Extrato de Tomate,2
53278,Guardanapo de Papel,2
53278,Requeijão,2
53278,Sabão Líquido,2
53278,Sabão em Pó,2
53278,Toalha de Papel,2
53278,Bombom,1
53278,Farinha de Trigo,1
53278,Leite Condensado,1
53278,Leite de Coco,1
53299,Sabonete em Barra,40
53299,Atum em Conserva,12
53299,Bebida Láctea,3
53299,Papel Higiênico,3
53299,Café,2
53299,Cerveja,2
53299,Coco Ralado,2
53299,Conserva,2
53299,Açúcar Refinado,1
53299,Biscoito Salgado,1
53299,Extrato de Tomate,1
53299,Farinha de Trigo,1
53299,Pão,1
53299,Óleo de Soja,1
53308,Energético,3
53308,Maionese,3
53308,Molho de Tomate,1
53308,Papel Higiênico,1
53308,Sabão em Pó,1
53326,Suco,54
53326,Macarrão de Sêmola,20
53326,Biscoito Doce Recheado,10
53326,Biscoito Recheado,10
53326,Creme Dental,4
53326,Molho de Tomate,4
